label,message,sentiment,predicted
ham,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;,positive,positive
spam,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,negative,positive
ham,I'm on the bus. Love you,positive,positive
ham,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,positive,positive
ham, and  picking them up from various points,positive,neutral
ham,No da. . Vijay going to talk in jaya tv,positive,neutral
ham,Lol no ouch but wish i'd stayed out a bit longer,positive,positive
ham,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,positive,neutral
ham,Happy new year to u too!,positive,positive
ham,Friends that u can stay on fb chat with,positive,neutral
ham,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",positive,positive
spam,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,negative,positive
ham,K:)all the best:)congrats...,positive,neutral
ham,And is there a way you can send shade's stuff to her. And she has been wonderful too.,positive,positive
ham,Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?,positive,neutral
ham,Are you going to write ccna exam this week??,positive,neutral
spam,You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill,negative,neutral
spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,negative,neutral
spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,negative,positive
spam,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,negative,neutral
ham,Ok lor...,positive,positive
ham,"Don't worry, * is easy once have ingredients!",positive,positive
ham,"Life is nothing wen v get everything. But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng",positive,positive
ham,"sir, you will receive the account no another 1hr time. Sorry for the delay.",positive,negative
ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",positive,positive
ham,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.",positive,positive
spam,"URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",negative,neutral
ham,I not busy juz dun wan 2 go so early.. Hee.. ,positive,negative
ham,Need a coffee run tomo?Can't believe it's that time of week already,positive,neutral
ham,What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..,positive,negative
ham,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,positive,positive
ham,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,positive,positive
ham,I'm stuck in da middle of da row on da right hand side of da lt... ,positive,positive
ham,Hi dude hw r u da realy mising u today,positive,neutral
ham,Is xy in ur car when u picking me up?,positive,neutral
ham,"Could you not read me, my Love ? I answered you",positive,positive
ham,No..jst change tat only..,positive,neutral
ham,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",positive,positive
spam,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",negative,neutral
spam,FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,negative,positive
ham,Poor girl can't go one day lmao,positive,positive
ham,Reverse is cheating. That is not mathematics.,positive,neutral
ham,"Playin space poker, u?",positive,neutral
ham,YO YO YO BYATCH WHASSUP?,positive,neutral
ham,I'm at home. Please call,positive,neutral
ham,Shall i come to get pickle,positive,neutral
ham,Why didn't u call on your lunch?,positive,neutral
ham,"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D",positive,negative
ham,Ok I'm gonna head up to usf in like fifteen minutes,positive,positive
ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,positive,positive
ham,In work now. Going have in few min.,positive,negative
ham,Umma my life and vava umma love you lot dear,positive,positive
ham,No..few hours before.went to hair cut .,positive,neutral
spam,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,negative,neutral
ham,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",positive,neutral
ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,positive,neutral
ham,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,positive,neutral
spam,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 ,negative,positive
ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,positive,neutral
ham,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),positive,positive
ham,I dont know oh. Hopefully this month.,positive,neutral
ham,There bold 2  &lt;#&gt; . Is that yours,positive,positive
ham,Where to get those?,positive,neutral
ham,R u over scratching it?,positive,neutral
ham,No screaming means shouting..,positive,neutral
ham,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. Ü got a lot of work ar?,positive,negative
ham,No i am not having not any movies in my laptop,positive,neutral
ham,I love working from home :),positive,positive
ham,Nah im goin 2 the wrks with j wot bout u?,positive,neutral
ham,Also where's the piece,positive,neutral
ham,"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy",positive,positive
ham,Actually I decided I was too hungry so I haven't left yet :V,positive,neutral
spam,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",negative,positive
ham,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,positive,positive
ham,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,positive,positive
ham,Yes..gauti and sehwag out of odi series.,positive,neutral
ham,"I am in tirupur da, once you started from office call me.",positive,neutral
spam,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",negative,positive
ham,What does the dance river do?,positive,neutral
ham,Ü give me some time to walk there.,positive,neutral
ham,I dont want to hear philosophy. Just say what happen,positive,neutral
ham,Where are you?when wil you reach here?,positive,neutral
ham,K then 2marrow are you coming to class.,positive,neutral
ham,And do you have any one that can teach me how to ship cars.,positive,neutral
ham,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,positive,positive
ham,When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...,positive,neutral
ham,Does daddy have a bb now.,positive,neutral
spam,"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM",negative,neutral
spam,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,negative,positive
ham,K..k.:)congratulation ..,positive,neutral
spam,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,negative,neutral
ham,I dont know what to do to come out of this so only am ask questions like this dont mistake me.,positive,neutral
spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,negative,positive
ham,I wont get concentration dear you know you are my mind and everything :-),positive,positive
ham,Apps class varaya elaya.,positive,neutral
ham,"What do u reckon as need 2 arrange transport if u can't do it, thanks",positive,positive
ham,Tell me pa. How is pain de.,positive,neutral
ham,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",positive,neutral
ham,I'm in town now so i'll jus take mrt down later.,positive,negative
spam,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,negative,neutral
